"w","abundance","fish_level"
9.07652057866908,1.69213265581005e-05,0
10.0734905633323,2.14831055078705e-05,0
11.1799682763927,6.68622874186699e-05,0
12.4079821066313,0.000214626200715193,0
13.7708816476318,0.000387504445839681,0
15.2834828196386,0.000413808315856811,0
16.9622289316791,0.00029621783533785,0
18.8253694348377,0.000154173344899895,0
20.8931583098872,6.10096722921011e-05,0
23.1880742459264,1.87914453480681e-05,0
25.7350650035588,4.55580298762159e-06,0
28.5618186190581,8.72330736473267e-07,0
31.6990643977452,1.31576675262744e-07,0
35.1809069686452,1.55058323981e-08,0
39.045197031888,1.40704506318297e-09,0
43.3339428292079,9.60781640151058e-11,0
48.0937668105873,4.76250897099711e-12,0
53.3764124614145,1.61586057512271e-13,0
59.2393067998129,3.36937872385342e-15,0
65.746184658986,3.35006770355113e-17,0
72.9677815410754,2.95578708603418e-20,0
80.9826025744656,9.88131291682493e-323,0
89.877775933781,8.89318162514244e-323,0
99.75,7.90505033345994e-323,0
3e-04,61.2782987334585,10
0.000332952164081672,42.6033852807201,10
0.000369523811888895,29.4965847225659,10
0.000410112509493721,20.3396617513545,10
0.000455159491842999,13.9700406921757,10
0.000505154459371468,9.55751991823537,10
0.000560640901477458,6.51296013985739,10
0.000622222004732063,4.420592809224,10
0.000690567210049255,2.98835129067441,10
0.00076641949009914,2.01192145107489,10
0.000850603426076267,1.3489550191623,10
0.000944034171624592,0.900678160661287,10
0.00104772740136485,0.598833369287621,10
0.00116281035217365,0.396446764254706,10
0.00129053407724262,0.261327108408038,10
0.00143228704613025,0.171507366069046,10
0.00158961023865071,0.112061827779291,10
0.00176421389668379,0.0728931974323677,10
0.00195799611601275,0.0472007839031794,10
0.00217306348029985,0.0304255475117833,10
0.00241175396150894,0.0195289522240048,10
0.00267666233572316,0.0124974024889226,10
0.00297066839064976,0.00798519415918443,10
0.00329696823145285,0.00508362249911643,10
0.00365910902523583,0.00320958674348696,10
0.00406102756187682,0.00200559824053355,10
0.00450709305040734,0.00123942791846612,10
0.00500215461616863,0.000757121089619288,10
0.00555159401508157,0.000457239085861803,10
0.00616138413808089,0.000274523085618191,10
0.00683815394170839,0.000168288326530547,10
0.00758926051071808,0.000110623576984194,10
0.00842286903607719,7.97525906577687e-05,10
0.00934804157779468,6.18624450128872e-05,10
0.0103748355775073,5.02459655503295e-05,10
0.0115144131917419,4.19489928165253e-05,10
0.0127791626344034,3.56371282609395e-05,10
0.0141828328475875,3.06419560040327e-05,10
0.0157406829647096,2.65869061780959e-05,10
0.0174696481907452,2.32377121627672e-05,10
0.0193885239028469,2.04372050870456e-05,10
0.0215181699726737,1.80738919184801e-05,10
0.0238817375315965,1.60653547848079e-05,10
0.0265049206439185,1.43487635877462e-05,10
0.0294162356240188,1.28750879275071e-05,10
0.0326473310338448,1.16053517375821e-05,10
0.0362333317306978,1.05081896401545e-05,10
0.0402132207054165,9.55801267033751e-06,10
0.0446302628618744,8.73379899913781e-06,10
0.0495324753446498,8.01816701805218e-06,10
0.054973149527744,7.39668869139023e-06,10
0.0610114303388257,6.85738196668574e-06,10
0.0677129592167672,6.39036314958835e-06,10
0.0751505876919888,5.98768600610534e-06,10
0.0834051693468571,5.64346153276898e-06,10
0.0925664387654479,5.35435544197335e-06,10
0.102733987027632,5.10775707457156e-06,10
0.114018344351961,4.89514265841443e-06,10
0.126542181656649,4.71024069278986e-06,10
0.140441644100658,4.54974956899428e-06,10
0.155867831101673,4.4127142319935e-06,10
0.172988438920062,4.29957775437649e-06,10
0.191989583665149,4.21178629102988e-06,10
0.213077824541502,4.15186290761484e-06,10
0.236482409329693,4.12380480940477e-06,10
0.262457766511897,4.13384425481904e-06,10
0.291286271133927,4.19183262662872e-06,10
0.323281314471072,4.31406285653811e-06,10
0.358790710867703,4.54758686880292e-06,10
0.398200478786011,6.34044176084837e-06,10
0.4419390371672,7.34677322417836e-05,10
0.490481862723299,0.00190765189681351,10
0.54435665878844,0.029533154063266,10
0.604149091919598,0.240508637192806,10
0.670509158608689,0.962371540227969,10
0.744158251317814,1.79975472118759,10
0.825897000651663,1.65961633997844,10
0.916613978918443,0.959455921234967,10
1.01729535969469,0.459175911498326,10
1.12903563840197,0.216571639477032,10
1.25304953043756,0.110555161282833,10
1.39068517620236,0.0621785786186261,10
1.54343879657625,0.0379557314695102,10
1.71297095815892,0.0246511415412152,10
1.90112462509355,0.0167551490489353,10
2.10994519371285,0.0117734111691003,10
2.34170272780139,0.00847749911501037,10
2.59891663619142,0.00621529952216791,10
2.88438306095931,0.00461769115464459,10
3.2012052739564,0.00346411353296718,10
3.55282741211148,0.00261663975018244,10
3.94307191823734,0.0019856547145572,10
4.37618109435597,0.00151103300638934,10
4.85686321926373,0.00115134529040984,10
5.39034373167512,0.000877438688174506,10
5.98242203535102,0.000668526906870991,10
6.63953454373334,0.000509817906541264,10
7.36882464943677,0.000391161599654247,10
8.17822037922779,0.00030628112255151,10
9.07652057866908,0.000251285715119315,10
10.0734905633323,0.000129558784498747,10
11.1799682763927,6.23374119655499e-05,10
12.4079821066313,2.35205401346796e-05,10
13.7708816476318,6.8832245299905e-06,10
15.2834828196386,1.66345654437308e-06,10
16.9622289316791,3.49924816679365e-07,10
18.8253694348377,6.55793719176955e-08,10
20.8931583098872,1.09975804832296e-08,10
23.1880742459264,1.64222250539138e-09,10
25.7350650035588,2.16255032428321e-10,10
28.5618186190581,2.4792906675769e-11,10
31.6990643977452,2.43599373188809e-12,10
35.1809069686452,2.0121464210442e-13,10
39.045197031888,1.36409233012622e-14,10
43.3339428292079,7.35626689016627e-16,10
48.0937668105873,3.0224737124084e-17,10
53.3764124614145,8.86533116422023e-19,10
59.2393067998129,1.658223928862e-20,10
65.746184658986,1.5364607388007e-22,10
72.9677815410754,1.3732567762861e-25,10
80.9826025744656,6.91691904177745e-323,10
89.877775933781,6.42285339593621e-323,10
99.75,5.92878775009496e-323,10
3e-04,63.9826580343492,20
0.000332952164081672,51.6773038961424,20
0.000369523811888895,41.6366582220687,20
0.000410112509493721,33.4768042091206,20
0.000455159491842999,26.8621493017686,20
0.000505154459371468,21.5111194659571,20
0.000560640901477458,17.1908862641038,20
0.000622222004732063,13.709838617134,20
0.000690567210049255,10.9106507957009,20
0.00076641949009914,8.66439789689973,20
0.000850603426076267,6.86563165677339,20
0.000944034171624592,5.42827359646434,20
0.00104772740136485,4.2821964752297,20
0.00116281035217365,3.3703838700248,20
0.00129053407724262,2.64657446150601,20
0.00143228704613025,2.0733119879622,20
0.00158961023865071,1.62033410871523,20
0.00176421389668379,1.26324388572386,20
0.00195799611601275,0.982416500115282,20
0.00217306348029985,0.762101389309066,20
0.00241175396150894,0.589686411025604,20
0.00267666233572316,0.455096077741965,20
0.00297066839064976,0.350300501724403,20
0.00329696823145285,0.268915569655058,20
0.00365910902523583,0.205878133131848,20
0.00406102756187682,0.157182748215255,20
0.00450709305040734,0.119668802135925,20
0.00500215461616863,0.0908487955326926,20
0.00555159401508157,0.068770161777451,20
0.00616138413808089,0.0519043504542161,20
0.00683815394170839,0.0390580228093655,20
0.00758926051071808,0.029302144576441,20
0.00842286903607719,0.0219155612238441,20
0.00934804157779468,0.0163403132773896,20
0.0103748355775073,0.0121463548470768,20
0.0115144131917419,0.00900334776629645,20
0.0127791626344034,0.00665747069987873,20
0.0141828328475875,0.00491270754745936,20
0.0157406829647096,0.00361751225625983,20
0.0174696481907452,0.00265634317057397,20
0.0193885239028469,0.00194312827757902,20
0.0215181699726737,0.00141464931130502,20
0.0238817375315965,0.00102452355327048,20
0.0265049206439185,0.000738765972560856,20
0.0294162356240188,0.000532556404184794,20
0.0326473310338448,0.000387232619051169,20
0.0362333317306978,0.000287557369401844,20
0.0402132207054165,0.000220388032532015,20
0.0446302628618744,0.000174980851196516,20
0.0495324753446498,0.000143478902027853,20
0.054973149527744,0.000120717853210647,20
0.0610114303388257,0.000103525843984254,20
0.0677129592167672,9.00067530594607e-05,20
0.0751505876919888,7.9023450845445e-05,20
0.0834051693468571,6.98793243655461e-05,20
0.0925664387654479,6.21337534445299e-05,20
0.102733987027632,5.53433304760888e-05,20
0.114018344351961,4.93199192101074e-05,20
0.126542181656649,4.39579398713453e-05,20
0.140441644100658,3.91815071950091e-05,20
0.155867831101673,3.49266524828642e-05,20
0.172988438920062,3.11368264967655e-05,20
0.191989583665149,2.77616197331087e-05,20
0.213077824541502,2.47560510751968e-05,20
0.236482409329693,2.20799841956167e-05,20
0.262457766511897,1.96976113195138e-05,20
0.291286271133927,1.75769924498176e-05,20
0.323281314471072,1.56896438240676e-05,20
0.358790710867703,1.40101704482131e-05,20
0.398200478786011,1.25159381584941e-05,20
0.4419390371672,1.1186781191154e-05,20
0.490481862723299,1.00047417331218e-05,20
0.54435665878844,8.94985542953568e-06,20
0.604149091919598,8.00773152987677e-06,20
0.670509158608689,7.16621446954518e-06,20
0.744158251317814,6.41445758183012e-06,20
0.825897000651663,5.74278981731233e-06,20
0.916613978918443,5.14259901117563e-06,20
1.01729535969469,4.60623167148269e-06,20
1.12903563840197,4.12691243690424e-06,20
1.25304953043756,3.69879625457401e-06,20
1.39068517620236,3.32105978907897e-06,20
1.54343879657625,3.09190976011023e-06,20
1.71297095815892,4.56659127560067e-06,20
1.90112462509355,2.32126832062362e-05,20
2.10994519371285,0.000159576251639671,20
2.34170272780139,0.000835212310611734,20
2.59891663619142,0.00312801182723502,20
2.88438306095931,0.00839766231641357,20
3.2012052739564,0.0162877386144119,20
3.55282741211148,0.0231055813133175,20
3.94307191823734,0.0245610941432431,20
4.37618109435597,0.020442422016178,20
4.85686321926373,0.0141650937196735,20
5.39034373167512,0.00871822174537176,20
5.98242203535102,0.00503181823932475,20
6.63953454373334,0.00283176177694559,20
7.36882464943677,0.00159632902977816,20
8.17822037922779,0.000921359897671104,20
9.07652057866908,0.000556027742116114,20
10.0734905633323,0.00013986454651497,20
11.1799682763927,3.11579423033543e-05,20
12.4079821066313,5.12841216376196e-06,20
13.7708816476318,6.33016559864689e-07,20
15.2834828196386,6.34083755053989e-08,20
16.9622289316791,5.47805101334051e-09,20
18.8253694348377,4.19617714814062e-10,20
20.8931583098872,2.87054501665026e-11,20
23.1880742459264,1.74887060490115e-12,20
25.7350650035588,9.41475490316481e-14,20
28.5618186190581,4.42814767366604e-15,20
31.6990643977452,1.79366529713011e-16,20
35.1809069686452,6.14479409646815e-18,20
39.045197031888,1.73974898658039e-19,20
43.3339428292079,3.94833807696994e-21,20
48.0937668105873,6.88278563376128e-23,20
53.3764124614145,8.63752395768555e-25,20
59.2393067998129,6.96919241641518e-27,20
65.746184658986,2.79166629322123e-29,20
72.9677815410754,1.03326648047079e-32,20
80.9826025744656,5.43472210425371e-323,20
89.877775933781,4.94065645841247e-323,20
99.75,4.94065645841247e-323,20
3e-04,40.3970326953782,30
0.000332952164081672,28.6011314293585,30
0.000369523811888895,20.1739324660862,30
0.000410112509493721,14.1788059374581,30
0.000455159491842999,9.92979842011638,30
0.000505154459371468,6.92916803890444,30
0.000560640901477458,4.81774889528797,30
0.000622222004732063,3.33742109048607,30
0.000690567210049255,2.30336480722788,30
0.00076641949009914,1.58372682859095,30
0.000850603426076267,1.08478699136173,30
0.000944034171624592,0.740177721128929,30
0.00104772740136485,0.503078173027738,30
0.00116281035217365,0.340583316936793,30
0.00129053407724262,0.229657378359244,30
0.00143228704613025,0.15423717151431,30
0.00158961023865071,0.103166939696165,30
0.00176421389668379,0.0687317950428588,30
0.00195799611601275,0.0456186649898003,30
0.00217306348029985,0.0301791641859552,30
0.00241175396150894,0.0199090871666922,30
0.00267666233572316,0.0130932242173851,30
0.00297066839064976,0.00857138179855912,30
0.00329696823145285,0.00557379503524109,30
0.00365910902523583,0.00359432997861843,30
0.00406102756187682,0.00229699754922653,30
0.00450709305040734,0.00145632691294594,30
0.00500215461616863,0.000920885730002466,30
0.00555159401508157,0.000588331084682801,30
0.00616138413808089,0.000387496199370953,30
0.00683815394170839,0.000267886285400441,30
0.00758926051071808,0.000195352328876775,30
0.00842286903607719,0.000149163920983929,30
0.00934804157779468,0.00011792251572244,30
0.0103748355775073,9.56061610497646e-05,30
0.0115144131917419,7.89731948116237e-05,30
0.0127791626344034,6.61823613916533e-05,30
0.0141828328475875,5.61178118170819e-05,30
0.0157406829647096,4.80611299914013e-05,30
0.0174696481907452,4.15258744636577e-05,30
0.0193885239028469,3.6169210351114e-05,30
0.0215181699726737,3.17417903451458e-05,30
0.0238817375315965,2.80577128317749e-05,30
0.0265049206439185,2.49756309913843e-05,30
0.0294162356240188,2.23863850734305e-05,30
0.0326473310338448,2.02046076028683e-05,30
0.0362333317306978,1.83629727791786e-05,30
0.0402132207054165,1.68079022966962e-05,30
0.0446302628618744,1.54967279998511e-05,30
0.0495324753446498,1.43954709132307e-05,30
0.054973149527744,1.34772570280283e-05,30
0.0610114303388257,1.27212303438145e-05,30
0.0677129592167672,1.21119349421788e-05,30
0.0751505876919888,1.16392817458422e-05,30
0.0834051693468571,1.12994540881723e-05,30
0.0925664387654479,1.10972491407188e-05,30
0.102733987027632,1.09915911046484e-05,30
0.114018344351961,1.09751618736881e-05,30
0.126542181656649,1.10571387450963e-05,30
0.140441644100658,1.12589959917229e-05,30
0.155867831101673,1.16164883008703e-05,30
0.172988438920062,1.21904418077557e-05,30
0.191989583665149,1.31096974560898e-05,30
0.213077824541502,1.48601449489912e-05,30
0.236482409329693,2.07071099594438e-05,30
0.262457766511897,5.58408077351267e-05,30
0.291286271133927,0.000296761251778807,30
0.323281314471072,0.00178683985113286,30
0.358790710867703,0.009540878778235,30
0.398200478786011,0.0423821358272811,30
0.4419390371672,0.151835303149461,30
0.490481862723299,0.425281895460226,30
0.54435665878844,0.894294558662831,30
0.604149091919598,1.36352421976674,30
0.670509158608689,1.48766117210037,30
0.744158251317814,1.20105538641036,30
0.825897000651663,0.782509856666414,30
0.916613978918443,0.458420511435641,30
1.01729535969469,0.263315201051915,30
1.12903563840197,0.155781465526081,30
1.25304953043756,0.0966218266743819,30
1.39068517620236,0.062775789623409,30
1.54343879657625,0.042395844289879,30
1.71297095815892,0.029512592028196,30
1.90112462509355,0.0210254786730212,30
2.10994519371285,0.0152445918350729,30
2.34170272780139,0.0112010015984834,30
2.59891663619142,0.00831248647262702,30
2.88438306095931,0.00621449072320514,30
3.2012052739564,0.00467054365707959,30
3.55282741211148,0.00352258500475462,30
3.94307191823734,0.00266224805689076,30
4.37618109435597,0.00201363096005903,30
4.85686321926373,0.0015226234708646,30
5.39034373167512,0.00115012315764474,30
5.98242203535102,0.000867660766248265,30
6.63953454373334,0.000654606499789015,30
7.36882464943677,0.000496481802638927,30
8.17822037922779,0.000383892837335556,30
9.07652057866908,0.000310486580187117,30
10.0734905633323,8.51402112502802e-05,30
11.1799682763927,2.05542658108586e-05,30
12.4079821066313,3.72564349897964e-06,30
13.7708816476318,5.13196888161717e-07,30
15.2834828196386,5.80172854782551e-08,30
16.9622289316791,5.71407135307793e-09,30
18.8253694348377,5.0367274693157e-10,30
20.8931583098872,4.00077293995215e-11,30
23.1880742459264,2.85550834804295e-12,30
25.7350650035588,1.81712558036229e-13,30
28.5618186190581,1.01970948207013e-14,30
31.6990643977452,4.97623657812658e-16,30
35.1809069686452,2.07523875334087e-17,30
39.045197031888,7.23286895059392e-19,30
43.3339428292079,2.04662617514415e-20,30
48.0937668105873,4.52635576576014e-22,30
53.3764124614145,7.45207671204037e-24,30
59.2393067998129,8.53381457839715e-26,30
65.746184658986,5.7070153070579e-28,30
72.9677815410754,4.47543599782437e-31,30
80.9826025744656,4.44659081257122e-323,30
89.877775933781,4.44659081257122e-323,30
99.75,3.95252516672997e-323,30
3e-04,23.8840312551986,1000
0.000332952164081672,18.1021531138058,1000
0.000369523811888895,13.6833893179475,1000
0.000410112509493721,10.3154307258525,1000
0.000455159491842999,7.75524528881535,1000
0.000505154459371468,5.81436451385018,1000
0.000560640901477458,4.34701786972228,1000
0.000622222004732063,3.24075957455383,1000
0.000690567210049255,2.40908450510592,1000
0.00076641949009914,1.78562625354218,1000
0.000850603426076267,1.3196103900161,1000
0.000944034171624592,0.972300952391341,1000
0.00104772740136485,0.714230777729875,1000
0.00116281035217365,0.5230487625222,1000
0.00129053407724262,0.381851349187148,1000
0.00143228704613025,0.277893021082383,1000
0.00158961023865071,0.201592610602786,1000
0.00176421389668379,0.145769823520323,1000
0.00195799611601275,0.105060408739056,1000
0.00217306348029985,0.0754695503746592,1000
0.00241175396150894,0.0540318894370385,1000
0.00267666233572316,0.0385535380020307,1000
0.00297066839064976,0.0274168810117047,1000
0.00329696823145285,0.0194331888685762,1000
0.00365910902523583,0.0137314532732849,1000
0.00406102756187682,0.00967478605920499,1000
0.00450709305040734,0.00679825519967469,1000
0.00500215461616863,0.00476363639803592,1000
0.00555159401508157,0.00332682166537178,1000
0.00616138413808089,0.00231362858732504,1000
0.00683815394170839,0.00160097728095271,1000
0.00758926051071808,0.00110220580386208,1000
0.00842286903607719,0.00075610601847776,1000
0.00934804157779468,0.000519042036657926,1000
0.0103748355775073,0.000359358782108351,1000
0.0115144131917419,0.000253608168760113,1000
0.0127791626344034,0.000184320964983748,1000
0.0141828328475875,0.000138815579078028,1000
0.0157406829647096,0.000108364482493954,1000
0.0174696481907452,8.73226073993871e-05,1000
0.0193885239028469,7.22218968291451e-05,1000
0.0215181699726737,6.09863824321309e-05,1000
0.0238817375315965,5.23674263058684e-05,1000
0.0265049206439185,4.55925976591688e-05,1000
0.0294162356240188,4.01651037550479e-05,1000
0.0326473310338448,3.57523654942492e-05,1000
0.0362333317306978,3.21235792094546e-05,1000
0.0402132207054165,2.91129823388899e-05,1000
0.0446302628618744,2.65994283665438e-05,1000
0.0495324753446498,2.44921764574436e-05,1000
0.054973149527744,2.27222661474384e-05,1000
0.0610114303388257,2.12368680847224e-05,1000
0.0677129592167672,1.9995607842753e-05,1000
0.0751505876919888,1.89684005465948e-05,1000
0.0834051693468571,1.8134732059481e-05,1000
0.0925664387654479,1.7484334974312e-05,1000
0.102733987027632,1.69245089683997e-05,1000
0.114018344351961,1.64560355918755e-05,1000
0.126542181656649,1.60830905583075e-05,1000
0.140441644100658,1.58129276443125e-05,1000
0.155867831101673,1.56571367265073e-05,1000
0.172988438920062,1.56337477923623e-05,1000
0.191989583665149,1.57708893013337e-05,1000
0.213077824541502,1.61135310994849e-05,1000
0.236482409329693,1.67368869857096e-05,1000
0.262457766511897,1.77763307451924e-05,1000
0.291286271133927,1.95083251486822e-05,1000
0.323281314471072,2.26299128519644e-05,1000
0.358790710867703,2.94081458274268e-05,1000
0.398200478786011,4.8588966880468e-05,1000
0.4419390371672,0.000115051371745931,1000
0.490481862723299,0.000359436415297042,1000
0.54435665878844,0.00121447067488976,1000
0.604149091919598,0.00391179806664557,1000
0.670509158608689,0.0113627690862986,1000
0.744158251317814,0.028987369439256,1000
0.825897000651663,0.0638165840249446,1000
0.916613978918443,0.119364372368184,1000
1.01729535969469,0.186872980924597,1000
1.12903563840197,0.242003179066008,1000
1.25304953043756,0.258326623425832,1000
1.39068517620236,0.229659663418943,1000
1.54343879657625,0.174673305571923,1000
1.71297095815892,0.118486457738378,1000
1.90112462509355,0.0753457585376953,1000
2.10994519371285,0.0470036716274033,1000
2.34170272780139,0.0296370177837507,1000
2.59891663619142,0.0191358822034408,1000
2.88438306095931,0.0126795466593428,1000
3.2012052739564,0.00859709314960468,1000
3.55282741211148,0.00593873751936613,1000
3.94307191823734,0.00416153929783277,1000
4.37618109435597,0.00294710788645482,1000
4.85686321926373,0.00210267277152139,1000
5.39034373167512,0.00150776669634645,1000
5.98242203535102,0.00108500833110134,1000
6.63953454373334,0.000783725079701883,1000
7.36882464943677,0.000570603412171188,1000
8.17822037922779,0.0004240884378409,1000
9.07652057866908,0.000329404294987647,1000
10.0734905633323,3.27833117299911e-06,1000
11.1799682763927,2.72687260835541e-08,1000
12.4079821066313,1.63423450877658e-10,1000
13.7708816476318,7.30685520680788e-13,1000
15.2834828196386,2.66585367284611e-15,1000
16.9622289316791,8.47631068367877e-18,1000
18.8253694348377,2.42083280564465e-20,1000
20.8931583098872,6.26722278417653e-23,1000
23.1880742459264,1.46944158301064e-25,1000
25.7350650035588,3.10219151957699e-28,1000
28.5618186190581,5.84439039711598e-31,1000
31.6990643977452,9.7104981066628e-34,1000
35.1809069686452,1.40141320228966e-36,1000
39.045197031888,1.72202196781736e-39,1000
43.3339428292079,1.75326934892797e-42,1000
48.0937668105873,1.42234715307962e-45,1000
53.3764124614145,8.64898826810101e-49,1000
59.2393067998129,3.53414198349042e-52,1000
65.746184658986,7.52376288657678e-56,1000
72.9677815410754,1.56519665534458e-60,1000
80.9826025744656,0,1000
89.877775933781,0,1000
99.75,0,1000
