"time","catchable_fraction"
386,0.000343899653774289
387,0.000344243438318655
388,0.000344353885916995
389,0.000344161162339432
390,0.000343803071648402
391,0.000343525415813178
392,0.00034351203196278
393,0.000343764877658084
394,0.000344108409333035
395,0.000344309507914206
396,0.000344235162678112
397,0.000343942062911539
398,0.000343633754585865
399,0.000343517737748039
400,0.000343666434230027
401,0.000343973830397045
402,0.000344229953012107
403,0.000344262991266564
404,0.000344055542016262
405,0.000343753777731256
406,0.000343563329119485
407,0.000343608777120234
408,0.000343853676380935
409,0.000344129174563183
410,0.000344249000880914
411,0.000344135523012978
412,0.000343871023522045
413,0.000343637747558318
414,0.000343591427904386
415,0.000343758166336198
416,0.000344021108474725
417,0.000344201283596666
418,0.000344178824038635
419,0.000343973568801019
420,0.000343728653295801
421,0.000343609806038572
422,0.000343693319771027
423,0.000343918207836473
424,0.000344130200863338
425,0.000344186653732448
426,0.000344052900898432
427,0.000343823901963182
428,0.000343656340229446
429,0.0003436610139513
430,0.000343830383519996
431,0.000344046912877226
432,0.000344163784675586
433,0.000344104294644704
434,0.000343912784410787
435,0.000343721712057974
436,0.000343659450735807
437,0.00034376438780616
438,0.000343962069541827
439,0.000344117472902341
440,0.000344126723907717
441,0.000343986932964111
442,0.000343796090913587
443,0.000343683920676973
444,0.000343723625287861
445,0.000343884775708798
446,0.000344056286131744
447,0.000344122387263716
448,0.000344040843989376
449,0.000343870237565798
450,0.000343727743593055
451,0.000343708336482486
452,0.000343821891416265
453,0.000343988985291302
454,0.000344095960780424
455,0.000344072015192237
456,0.000343936381386115
457,0.000343783266487799
458,0.000343716074172366
459,0.000343777680885223
460,0.000343923571344472
461,0.000344053704708006
462,0.000344080739809493
463,0.000343988811170195
464,0.00034384281050158
465,0.000343742378682048
466,0.00034375378617173
467,0.000343866570249033
468,0.000344002546336651
469,0.000344069632990144
470,0.000344024157819346
471,0.000343899477623802
472,0.000343781554353862
473,0.000343749473919561
474,0.000343822589779423
475,0.000343949242517864
476,0.000344042984748385
477,0.000344041383949187
478,0.000343947753586544
479,0.000343827454106576
480,0.000343762086261823
481,0.000343794147574762
482,0.000343899697903133
483,0.000344006038302872
484,0.000344041526101721
485,0.000343983873033749
486,0.000343874191080785
487,0.000343787618567862
488,0.000343781742593751
489,0.000343858484326897
490,0.000343964284309399
491,0.000344027256212066
492,0.000344005943220271
493,0.000343916714647722
494,0.000343821346337622
495,0.000343784122965298
496,0.000343828577391471
497,0.000343922844004104
498,0.000344002338799645
499,0.000344013849463594
500,0.000343951210537783
501,0.000343858430069109
502,0.000343798691824001
503,0.000343811301159176
504,0.000343885991742539
505,0.00034397105946932
506,0.000344008986275992
507,0.000343975308974226
508,0.000343894439197424
509,0.000343821988467407
510,0.000343806452475148
511,0.000343856843675372
512,0.000343937690729845
513,0.000343993870674726
514,0.000343988107643643
515,0.000343925752714121
516,0.000343850184244723
517,0.000343812563338661
518,0.000343837217310357
519,0.000343906045743633
520,0.000343971698179945
521,0.000343990035497139
522,0.000343949812902504
523,0.000343879540013406
524,0.00034382725277035
525,0.000343827648403256
526,0.00034387915245695
527,0.000343945898361393
528,0.000343982596865401
529,0.000343965227583802
530,0.000343906783580385
531,0.000343847618287711
532,0.000343827537999364
533,0.000343859062293229
534,0.000343919737310674
535,0.000343968042302498
536,0.000343971733223324
537,0.000343929379799083
538,0.000343870620674668
539,0.000343835393820768
540,0.000343846791228152
541,0.000343896001346855
542,0.000343949013104383
543,0.000343970044453059
544,0.000343945681224973
545,0.000343893423278771
546,0.000343849126410577
547,0.000343842377882166
548,0.000343876781829064
549,0.000343928201591679
550,0.000343961623951756
551,0.00034395496170841
552,0.000343913657442543
553,0.000343866361048787
554,0.00034384503390849
555,0.000343863367019499
556,0.000343908060547118
557,0.000343948409890178
558,0.000343957347494666
559,0.000343929597547399
560,0.00034388473076175
561,0.00034385335658187
562,0.000343856234879621
563,0.000343890584381014
564,0.000343932536725764
565,0.000343953669204234
566,0.00034394024112316
567,0.000343902122880887
568,0.000343865571916948
569,0.000343855131340222
570,0.000343877173276402
571,0.00034391607998393
572,0.000343945262937705
573,0.000343945300249628
574,0.000343916860531739
575,0.000343879778420731
576,0.000343859212362288
577,0.000343868581051339
578,0.000343900848048833
579,0.000343933749723652
580,0.000343945119006245
581,0.00034392781003364
582,0.000343894166069993
583,0.000343867225044691
584,0.000343864938702542
585,0.000343888235210681
586,0.000343920820127334
587,0.000343940537357749
588,0.00034393441437182
589,0.000343907191508364
590,0.000343877702910962
591,0.00034386583911781
592,0.000343879141448482
593,0.000343908045913713
594,0.000343932724385977
595,0.000343936660728535
596,0.000343917697893083
597,0.000343889152888595
598,0.000343870464492298
599,0.000343873956588955
600,0.000343896734206915
601,0.000343923003392697
602,0.000343934995850604
603,0.000343924975388523
604,0.000343900215793439
605,0.00034387773651514
606,0.000343872600206504
607,0.000343887832589693
608,0.00034391268862834
609,0.000343930206436605
610,0.000343928765183646
611,0.000343909787659884
612,0.000343886470158446
613,0.000343874604268689
614,0.000343881886885557
615,0.000343902948962325
616,0.000343923282731697
617,0.000343929215454006
618,0.000343917095285702
619,0.000343895514491844
620,0.000343879223191687
621,0.000343879047607396
622,0.000343894708479417
623,0.000343915282393408
624,0.0003439268014807
625,0.000343921725191887
626,0.000343903867842424
627,0.000343885555553675
628,0.00034387911666156
629,0.000343888588493271
630,0.0003439072089149
631,0.000343922224023391
632,0.000343923610239593
633,0.000343910759244918
634,0.000343892662963822
635,0.000343881623074841
636,0.000343884890419613
637,0.000343899915047472
638,0.000343916300112501
639,0.000343922981967873
640,0.000343915692900348
641,0.000343899674127418
642,0.000343885915286227
643,0.000343883614792689
644,0.000343894037349005
645,0.000343909858962601
646,0.000343920299082625
647,0.000343918456761037
648,0.000343905865538636
649,0.000343891257784238
650,0.000343884508712364
651,0.000343889963739359
652,0.000343903653128113
653,0.000343916163404458
654,0.000343919099970856
655,0.000343910714001307
656,0.000343896921325496
657,0.000343887132285413
658,0.000343887832198684
659,0.000343898291790233
660,0.000343911234110922
661,0.000343917886440379
662,0.000343913919878419
663,0.000343902258311541
664,0.000343890934141849
665,0.000343887555802267
666,0.000343894199635443
667,0.000343906149557351
668,0.000343915233212754
669,0.000343915403221967
670,0.000343906757758363
671,0.000343895326719407
672,0.000343888867312885
673,0.00034389160155512
674,0.000343901463675421
675,0.000343911642511711
676,0.000343915277457306
677,0.00034391007729546
678,0.00034389975348696
679,0.000343891375591585
680,0.00034389053066595
681,0.00034389760129594
682,0.000343907635615295
683,0.000343913806929556
684,0.00034391205244232
685,0.000343903742338963
686,0.000343894626077052
687,0.00034389085511998
688,0.000343894834064658
689,0.000343903695207235
690,0.000343911355326294
691,0.000343912685761811
692,0.000343906941738369
693,0.000343898158374997
694,0.000343892317935898
695,0.000343893276201043
696,0.000343900220904232
697,0.000343908331840504
698,0.000343912120201282
699,0.000343909138527867
700,0.000343901555388975
701,0.00034389458363789
702,0.000343892897399198
703,0.000343897500525339
704,0.00034390514108423
705,0.000343910601918851
706,0.000343910258423405
707,0.000343904480178111
708,0.000343897285756601
709,0.000343893548811687
710,0.000343895697612592
711,0.000343902141411658
712,0.000343908438162199
713,0.000343910351865871
714,0.000343906698608568
715,0.000343900070089483
716,0.000343894997335538
717,0.000343894853932808
718,0.000343899614685203
719,0.000343905955405011
720,0.000343909569026331
721,0.000343908087658092
722,0.000343902629860153
723,0.000343896963307793
724,0.000343894904328338
725,0.000343897748836113
726,0.000343903462092114
727,0.000343908128302587
728,0.000343908630761637
729,0.000343904730368555
730,0.000343899157131726
731,0.000343895700412861
732,0.000343896633017427
733,0.000343901219168344
734,0.000343906282643037
735,0.000343908402729769
736,0.000343906222202092
737,0.000343901311169682
738,0.000343897039238878
739,0.000343896263863253
740,0.000343899420245157
741,0.00034390428757471
742,0.00034390754746865
743,0.000343907043423892
744,0.000343903204308377
745,0.000343898693154857
746,0.000343896560443793
747,0.000343898181954975
748,0.000343902374017888
749,0.000343906251977085
750,0.000343907212246073
751,0.000343904677776697
752,0.000343900437540658
753,0.000343897384978756
754,0.000343897543890226
755,0.000343900727978156
756,0.000343904719937177
757,0.000343906812457978
758,0.000343905641935836
759,0.00034390207385203
760,0.000343898566233842
761,0.000343897476617784
762,0.000343899478153959
763,0.000343903147732107
764,0.000343905974282164
765,0.0003439060747527
766,0.000343903446299551
767,0.000343899922729205
768,0.000343897895654313
769,0.000343898691504463
770,0.000343901705020557
771,0.000343904853388735
772,0.000343906013428483
773,0.000343904451417252
774,0.000343901283360226
775,0.000343898678999346
776,0.000343898375982602
777,0.000343900521181764
778,0.000343903610559736
779,0.000343905541140836
780,0.000343905040638749
781,0.000343902503679104
782,0.000343899685830002
783,0.000343898489014905
784,0.000343899678121927
785,0.000343902394032391
786,0.000343904771061856
787,0.000343905216713553
788,0.000343903476815566
789,0.000343900774217378
790,0.000343898949933005
791,0.000343899209189045
792,0.000343901325947575
793,0.000343903829758133
794,0.000343905025311374
795,0.00034390413873743
796,0.000343901816163896
797,0.00034389965443209
798,0.000343899103344259
799,0.000343900493673686
800,0.000343902841810626
801,0.000343904543454516
802,0.00034390446819232
803,0.000343902708808995
804,0.000343900489222995
805,0.00034389931332261
806,0.000343899946143545
807,0.000343901917073272
808,0.000343903866492189
809,0.000343904482175792
810,0.000343903381233338
811,0.000343901345313375
812,0.000343899766299103
813,0.000343899694795438
814,0.000343901141487916
815,0.000343903095212556
816,0.000343904228107187
817,0.000343903796842736
818,0.000343902128743242
819,0.0003439003755481
820,0.000343899718292263
821,0.000343900571855346
822,0.000343902324421381
823,0.000343903774053297
824,0.000343903951779297
825,0.000343902768051835
826,0.000343901051718573
827,0.000343899969928095
828,0.000343900234484699
829,0.000343901633952172
830,0.000343903198332959
831,0.000343903870153317
832,0.000343903218209026
833,0.000343901712605074
834,0.000343900386522413
835,0.000343900127249784
836,0.000343901082665149
837,0.000343902579689897
838,0.000343903597097733
839,0.000343903461157111
840,0.0003439022906283
841,0.000343900897635982
842,0.000343900224298889
843,0.000343900705591205
844,0.000343901988973688
845,0.000343903190716877
846,0.000343903503441135
847,0.000343902737602942
848,0.000343901434092562
849,0.000343900482505893
850,0.000343900514022969
851,0.000343901482962038
852,0.000343902713948067
853,0.000343903371635677
854,0.000343903026721232
855,0.000343901935023426
856,0.000343900848712343
857,0.000343900498077898
858,0.000343901100633131
859,0.000343902227202533
860,0.000343903106395365
861,0.000343903151983746
862,0.000343902352929881
863,0.000343901266877237
864,0.000343900631074543
865,0.000343900861891255
866,0.000343901782433577
867,0.000343902755969929
868,0.000343903125540082
869,0.00034390265654615
870,0.000343901684400287
871,0.000343900874977507
872,0.00034390076849167
873,0.000343901419027836
874,0.000343902369947924
875,0.000343902973548021
876,0.000343902831549758
877,0.000343902057086797
878,0.000343901186172121
879,0.000343900806720446
880,0.000343901161661962
881,0.000343901993848485
882,0.000343902731219087
883,0.000343902879384785
884,0.000343902352448342
885,0.000343901520912047
886,0.000343900951271538
887,0.000343901020038748
888,0.000343901664993726
889,0.00034390243769815
890,0.000343902814619162
891,0.000343902551256175
892,0.000343901839920837
893,0.000343901169726013
894,0.0003439009902334
895,0.000343901409891807
896,0.000343902131339746
897,0.00034390266134441
898,0.000343902647460328
899,0.000343902111798945
900,0.00034390142706929
901,0.000343901057254758
902,0.000343901243166167
903,0.000343901845813352
904,0.000343902449146277
905,0.000343902646740896
906,0.000343902315067827
907,0.000343901689767219
908,0.000343901198361333
909,0.000343901167898823
910,0.000343901607314648
911,0.000343902209136214
912,0.00034390256405926
913,0.000343902438852077
914,0.000343901929043722
915,0.000343901386665693
916,0.000343901177128457
917,0.000343901433000198
918,0.000343901970449854
919,0.000343902420623721
920,0.00034390248234314
921,0.000343902123142627
922,0.000343901594604192
923,0.000343901256164043
924,0.000343901330616244
925,0.000343901757505545
926,0.000343902240679946
927,0.000343902453293137
928,0.000343902258497106
929,0.000343901796929812
930,0.000343901385342909
931,0.000343901299171909
932,0.000343901588190079
933,0.000343902048490161
934,0.000343902365849739
935,0.000343902329856627
936,0.000343901972989936
937,0.000343901542874198
938,0.000343901330421358
939,0.000343901473015171
940,0.00034390186578773
941,0.000343902238063021
942,0.00034390233952273
943,0.000343902108163279
944,0.000343901707456403
945,0.000343901410871959
946,0.000343901415179767
947,0.000343901709898697
948,0.000343902089377243
949,0.000343902295914339
950,0.000343902194438189
951,0.000343901860430454
952,0.000343901524025017
953,0.000343901411388585
954,0.000343901592621718
955,0.000343901938372749
956,0.000343902211718828
957,0.000343902230207279
958,0.00034390198731614
959,0.000343901652577691
960,0.000343901453221717
961,0.000343901519863927
962,0.00034390180095502
963,0.000343902101887954
964,0.000343902219423637
965,0.000343902078668243
966,0.000343901780361569
967,0.00034390152882486
968,0.000343901491951504
969,0.000343901689109954
970,0.000343901981713082
971,0.000343902170307797
972,0.000343902130270097
973,0.000343901893856372
974,0.000343901624692466
975,0.000343901504475855
976,0.000343901610266367
977,0.000343901865168845
978,0.000343902093811903
979,0.000343902142748905
980,0.00034390198318734
981,0.000343901727342399
982,0.000343901549502212
983,0.000343901567236544
984,0.000343901763656354
985,0.000343902002040252
986,0.000343902120744402
987,0.000343902042583278
988,0.000343901824723774
989,0.000343901616956811
990,0.000343901558649844
991,0.000343901685214478
992,0.000343901906798628
993,0.000343902071788486
994,0.000343902070332457
995,0.000343901907252623
996,0.000343901696019166
997,0.00034390157975602
998,0.000343901634207952
999,0.000343901818404004
1000,0.000343902005058822
1001,0.000343902068320254
1002,0.000343901968425689
1003,0.000343901776372783
1004,0.000343901623455774
1005,0.00034390161144962
1006,0.000343901744838221
1007,0.000343901930156888
1008,0.000343902041263015
1009,0.000343902005014586
1010,0.000343901849205636
1011,0.000343901681414705
1012,0.000343901614675487
1013,0.000343901691279948
1014,0.000343901856034642
1015,0.000343901995766354
1016,0.000343902016886304
1017,0.000343901907895122
1018,0.000343901745130782
1019,0.000343901639267127
1020,0.000343901660004227
1021,0.00034390179015872
1022,0.000343901939334287
1023,0.000343902006527811
1024,0.00034390194835555
1025,0.000343901806850868
1026,0.00034390167910666
1027,0.000343901650602085
1028,0.000343901737962266
1029,0.000343901879440732
1030,0.000343901978371289
1031,0.00034390196906504
1032,0.000343901860264129
1033,0.000343901727453853
1034,0.000343901660446644
1035,0.000343901702596349
1036,0.000343901822750823
1037,0.000343901938022187
1038,0.000343901970819618
1039,0.000343901900934894
1040,0.000343901777749969
1041,0.000343901685318009
1042,0.000343901684959743
1043,0.00034390177454992
1044,0.000343901891486277
1045,0.000343901956283365
1046,0.000343901926470759
1047,0.000343901824275683
1048,0.000343901720096382
1049,0.000343901683959919
1050,0.000343901738407361
1051,0.000343901844476848
1052,0.000343901929413923
1053,0.000343901936450141
1054,0.000343901862617254
1055,0.000343901759440036
1056,0.000343901696941515
1057,0.000343901716073084
1058,0.000343901801861968
1059,0.000343901894843235
1060,0.000343901932154828
1061,0.000343901889922298
1062,0.00034390179837952
1063,0.000343901720210834
1064,0.000343901707581196
1065,0.000343901767287595
1066,0.000343901857285448
1067,0.000343901916166355
1068,0.000343901904951692
1069,0.000343901832779056
1070,0.000343901749586334
1071,0.000343901711516937
1072,0.000343901742988243
1073,0.000343901821029745
1074,0.000343901891889968
1075,0.000343901907954264
1076,0.000343901859637787
1077,0.000343901780913339
1078,0.000343901725393296
1079,0.000343901729775402
1080,0.000343901789557756
1081,0.000343901863067507
1082,0.00034390190040544
1083,0.000343901877224588
1084,0.000343901810494672
1085,0.0003439017460805
1086,0.000343901727176896
1087,0.000343901765306038
1088,0.000343901833331924
1089,0.000343901884658685
1090,0.0003439018850586
1091,0.000343901835405395
1092,0.000343901770235041
1093,0.000343901733688717
1094,0.00034390174957553
1095,0.000343901805843624
1096,0.000343901863560003
1097,0.000343901883761877
1098,0.000343901853676964
1099,0.000343901794683375
1100,0.000343901747095195
1101,0.000343901742574289
1102,0.000343901783033695
1103,0.000343901840071755
1104,0.000343901874819791
1105,0.000343901864352161
1106,0.000343901816727232
1107,0.000343901764813179
1108,0.000343901743567971
1109,0.000343901766464133
1110,0.000343901816943672
1111,0.00034390186028884
1112,0.000343901867425402
1113,0.000343901834350979
1114,0.000343901784220411
1115,0.000343901751105308
1116,0.000343901756801177
1117,0.000343901796458134
1118,0.000343901842490783
1119,0.000343901863692802
1120,0.000343901846324706
1121,0.000343901802936123
1122,0.00034390176328308
1123,0.000343901753886714
1124,0.00034390178026463
1125,0.000343901823727292
1126,0.000343901854541959
1127,0.000343901852208786
1128,0.000343901819032077
1129,0.000343901778016609
1130,0.000343901756884763
1131,0.000343901769306652
1132,0.000343901806041789
1133,0.000343901841712974
1134,0.0003439018522749
1135,0.00034390183116288
1136,0.000343901793286569
1137,0.000343901764475872
1138,0.000343901763834141
1139,0.000343901791045948
1140,0.000343901827060284
1141,0.000343901847365061
1142,0.000343901838614675
1143,0.000343901807339994
1144,0.000343901775071451
1145,0.000343901763486584
1146,0.000343901779818825
1147,0.000343901812340152
1148,0.000343901838713152
1149,0.000343901841280008
1150,0.000343901818831655
1151,0.000343901787022502
1152,0.000343901767426991
1153,0.000343901772877738
1154,0.000343901799041997
1155,0.000343901827753599
1156,0.00034390183957315
1157,0.000343901826900409
1158,0.000343901798801696
1159,0.000343901774504612
1160,0.000343901770212587
1161,0.000343901788274326
1162,0.000343901815939277
1163,0.00034390183430413
1164,0.000343901831182793
1165,0.000343901809143995
1166,0.000343901783424858
1167,0.000343901771370007
1168,0.000343901780708583
1169,0.000343901804586212
1170,0.00034390182653124
1171,0.000343901831772364
1172,0.000343901817137583
1173,0.000343901792907466
1174,0.000343901775570707
1175,0.000343901776577665
1176,0.000343901794757188
1177,0.000343901817410802
1178,0.000343901829137557
1179,0.000343901822263451
1180,0.000343901801818186
1181,0.000343901781842398
1182,0.000343901775720621
1183,0.00034390178719024
1184,0.000343901808060416
1185,0.000343901824013291
1186,0.000343901824387604
1187,0.000343901809264403
1188,0.000343901789151978
1189,0.000343901777661545
1190,0.000343901782272479
1191,0.000343901799447855
1192,0.000343901817281756
1193,0.000343901823714163
1194,0.000343901814650348
1195,0.000343901796523219
1196,0.000343901781709032
1197,0.000343901780054809
1198,0.00034390179231321
1199,0.000343901809856619
1200,0.000343901820710457
1201,0.000343901817692515
1202,0.000343901803129924
1203,0.000343901787062507
1204,0.000343901780299562
1205,0.000343901787127187
1206,0.000343901802582207
1207,0.000343901816016389
1208,0.000343901818399918
1209,0.000343901808358655
1210,0.000343901792913194
1211,0.000343901782550838
1212,0.000343901784084213
1213,0.000343901796155902
1214,0.000343901810350037
1215,0.000343901817026848
1216,0.000343901811839294
1217,0.000343901798530025
1218,0.000343901786216598
1219,0.000343901783125577
1220,0.000343901791078164
1221,0.000343901804419975
1222,0.000343901814007397
1223,0.000343901813445284
1224,0.00034390180332385
1225,0.00034390179065208
1226,0.000343901783985446
1227,0.0003439017876311
1228,0.000343901798852433
1229,0.000343901809881489
1230,0.000343901813268318
1231,0.000343901806886632
1232,0.000343901795235555
1233,0.00034390178625132
1234,0.000343901785883293
1235,0.000343901794138618
1236,0.000343901805221505
1237,0.000343901811574171
1238,0.000343901809005495
1239,0.000343901799429737
1240,0.000343901789430291
1241,0.000343901785716233
1242,0.000343901790604468
1243,0.000343901800567115
1244,0.000343901808747296
1245,0.000343901809654129
1246,0.000343901802824619
1247,0.000343901793013298
