"time","rel_diff","comparison"
712.6,-0.0368732201868415,"Peaks only vs. Constant"
712.8,-0.11022814031398,"Peaks only vs. Constant"
713,-0.181671401013504,"Peaks only vs. Constant"
713.2,-0.244289103599549,"Peaks only vs. Constant"
713.4,-0.295515149999618,"Peaks only vs. Constant"
713.6,-0.335785123127031,"Peaks only vs. Constant"
713.8,-0.365898180715857,"Peaks only vs. Constant"
714,-0.385276073525962,"Peaks only vs. Constant"
714.2,-0.392361669630835,"Peaks only vs. Constant"
714.4,-0.383998999446149,"Peaks only vs. Constant"
714.6,-0.353202685301987,"Peaks only vs. Constant"
714.8,-0.287880939542461,"Peaks only vs. Constant"
715,-0.172723179227427,"Peaks only vs. Constant"
715.2,0.00368003535705947,"Peaks only vs. Constant"
715.4,0.234790261257957,"Peaks only vs. Constant"
715.6,0.481207966508971,"Peaks only vs. Constant"
715.8,0.674154197810616,"Peaks only vs. Constant"
716,0.750756675448264,"Peaks only vs. Constant"
716.2,0.759926297451611,"Peaks only vs. Constant"
716.4,0.677355021553401,"Peaks only vs. Constant"
716.6,0.517317608164359,"Peaks only vs. Constant"
716.8,0.340430658461515,"Peaks only vs. Constant"
717,0.198810434218689,"Peaks only vs. Constant"
717.2,0.11945167412819,"Peaks only vs. Constant"
717.4,0.0535139247113051,"Peaks only vs. Constant"
717.6,0.0395292163634723,"Peaks only vs. Constant"
717.8,0.0617061274237444,"Peaks only vs. Constant"
718,0.0747931307019928,"Peaks only vs. Constant"
718.2,0.0569413781001692,"Peaks only vs. Constant"
718.4,0.00661750661923285,"Peaks only vs. Constant"
718.6,-0.0650056361922405,"Peaks only vs. Constant"
718.8,-0.142965838974242,"Peaks only vs. Constant"
719,-0.215708912795294,"Peaks only vs. Constant"
719.2,-0.27749523009121,"Peaks only vs. Constant"
719.4,-0.326942125932218,"Peaks only vs. Constant"
719.6,-0.364422073836604,"Peaks only vs. Constant"
719.8,-0.390034820719194,"Peaks only vs. Constant"
720,-0.403602645982023,"Peaks only vs. Constant"
720.2,-0.40434458144928,"Peaks only vs. Constant"
720.4,-0.388471863279293,"Peaks only vs. Constant"
720.6,-0.346939611518217,"Peaks only vs. Constant"
720.8,-0.265594640435396,"Peaks only vs. Constant"
721,-0.128793256834803,"Peaks only vs. Constant"
721.2,0.0716753438537239,"Peaks only vs. Constant"
721.4,0.321853564482354,"Peaks only vs. Constant"
721.6,0.57377222616995,"Peaks only vs. Constant"
721.8,0.755354874862098,"Peaks only vs. Constant"
722,0.876204251310409,"Peaks only vs. Constant"
722.2,0.87049516607974,"Peaks only vs. Constant"
722.4,0.729881853465103,"Peaks only vs. Constant"
722.6,0.523347236464203,"Peaks only vs. Constant"
722.8,0.326204539020886,"Peaks only vs. Constant"
723,0.189855956974848,"Peaks only vs. Constant"
723.2,0.123255046187382,"Peaks only vs. Constant"
723.4,0.0631011376856534,"Peaks only vs. Constant"
723.6,0.0481278996323088,"Peaks only vs. Constant"
723.8,0.0638316368053678,"Peaks only vs. Constant"
724,0.0676872546046642,"Peaks only vs. Constant"
724.2,0.0394654378446672,"Peaks only vs. Constant"
724.4,-0.0220523346349605,"Peaks only vs. Constant"
724.6,-0.103690752188157,"Peaks only vs. Constant"
724.8,-0.187805909651701,"Peaks only vs. Constant"
725,-0.262339441470142,"Peaks only vs. Constant"
725.2,-0.323423251703593,"Peaks only vs. Constant"
725.4,-0.371511953163504,"Peaks only vs. Constant"
725.6,-0.406863106549745,"Peaks only vs. Constant"
725.8,-0.42862850342144,"Peaks only vs. Constant"
726,-0.436023884055378,"Peaks only vs. Constant"
726.2,-0.427539052222867,"Peaks only vs. Constant"
726.4,-0.398145372509844,"Peaks only vs. Constant"
726.6,-0.337226928894089,"Peaks only vs. Constant"
726.8,-0.229558477322401,"Peaks only vs. Constant"
727,-0.060908382183976,"Peaks only vs. Constant"
727.2,0.170552937798402,"Peaks only vs. Constant"
727.4,0.439732931356222,"Peaks only vs. Constant"
727.6,0.688730894136773,"Peaks only vs. Constant"
727.8,0.913348434177464,"Peaks only vs. Constant"
728,1.01342055688689,"Peaks only vs. Constant"
728.2,0.937103975697155,"Peaks only vs. Constant"
728.4,0.737126985136847,"Peaks only vs. Constant"
728.6,0.50257817418504,"Peaks only vs. Constant"
728.8,0.312160948763551,"Peaks only vs. Constant"
729,0.19562939304266,"Peaks only vs. Constant"
729.2,0.0954016898552399,"Peaks only vs. Constant"
729.4,0.0542647595636295,"Peaks only vs. Constant"
729.6,0.0588711210745399,"Peaks only vs. Constant"
729.8,0.0679326253956077,"Peaks only vs. Constant"
730,0.0568700626264317,"Peaks only vs. Constant"
730.2,0.012661797019301,"Peaks only vs. Constant"
730.4,-0.0623448775455967,"Peaks only vs. Constant"
730.6,-0.151860421947759,"Peaks only vs. Constant"
730.8,-0.237663943273259,"Peaks only vs. Constant"
731,-0.309886593676665,"Peaks only vs. Constant"
731.2,-0.367045621334557,"Peaks only vs. Constant"
731.4,-0.409961732184049,"Peaks only vs. Constant"
731.6,-0.438461407205709,"Peaks only vs. Constant"
731.8,-0.452360432791397,"Peaks only vs. Constant"
732,-0.451441499967174,"Peaks only vs. Constant"
732.2,-0.432942451157239,"Peaks only vs. Constant"
732.4,-0.38904859100345,"Peaks only vs. Constant"
732.6,-0.306625028727284,"Peaks only vs. Constant"
732.8,-0.17043372660894,"Peaks only vs. Constant"
733,0.0291794372539133,"Peaks only vs. Constant"
733.2,0.284572978714557,"Peaks only vs. Constant"
733.4,0.560213087658759,"Peaks only vs. Constant"
733.6,0.793973207067374,"Peaks only vs. Constant"
733.8,0.991105155757619,"Peaks only vs. Constant"
734,1.0577559115248,"Peaks only vs. Constant"
734.2,0.949008266907181,"Peaks only vs. Constant"
734.4,0.729062654586249,"Peaks only vs. Constant"
734.6,0.496553167108018,"Peaks only vs. Constant"
734.8,0.321694905935072,"Peaks only vs. Constant"
735,0.217234519634055,"Peaks only vs. Constant"
735.2,0.117572305038139,"Peaks only vs. Constant"
735.4,0.0704832276957213,"Peaks only vs. Constant"
735.6,0.0635557663156728,"Peaks only vs. Constant"
735.8,0.0581780136782294,"Peaks only vs. Constant"
736,0.0334595095673547,"Peaks only vs. Constant"
736.2,-0.0211746902270371,"Peaks only vs. Constant"
736.4,-0.101959814861179,"Peaks only vs. Constant"
736.6,-0.192833245720975,"Peaks only vs. Constant"
736.8,-0.27761474476427,"Peaks only vs. Constant"
737,-0.348870771599264,"Peaks only vs. Constant"
737.2,-0.405968391520925,"Peaks only vs. Constant"
737.4,-0.448694828556922,"Peaks only vs. Constant"
737.6,-0.475504730692424,"Peaks only vs. Constant"
737.8,-0.485029131601199,"Peaks only vs. Constant"
738,-0.47572966969053,"Peaks only vs. Constant"
738.2,-0.443514352909901,"Peaks only vs. Constant"
738.4,-0.379766156653036,"Peaks only vs. Constant"
738.6,-0.271897493063556,"Peaks only vs. Constant"
738.8,-0.107748248468358,"Peaks only vs. Constant"
739,0.115847074042215,"Peaks only vs. Constant"
739.2,0.382563488247302,"Peaks only vs. Constant"
739.4,0.650399910590816,"Peaks only vs. Constant"
739.6,0.927256672573371,"Peaks only vs. Constant"
739.8,1.10856096523813,"Peaks only vs. Constant"
740,1.10736162131918,"Peaks only vs. Constant"
740.2,0.94378624776161,"Peaks only vs. Constant"
740.4,0.705621447297841,"Peaks only vs. Constant"
740.6,0.488676561257209,"Peaks only vs. Constant"
740.8,0.335359996955547,"Peaks only vs. Constant"
741,0.190170826037886,"Peaks only vs. Constant"
741.2,0.109033657544931,"Peaks only vs. Constant"
741.4,0.0802330413661269,"Peaks only vs. Constant"
741.6,0.065878545407476,"Peaks only vs. Constant"
741.8,0.0466581181699386,"Peaks only vs. Constant"
742,0.00792518151701587,"Peaks only vs. Constant"
742.2,-0.0579811219285446,"Peaks only vs. Constant"
742.4,-0.144534917731604,"Peaks only vs. Constant"
742.6,-0.235540801477508,"Peaks only vs. Constant"
742.8,-0.317336491258821,"Peaks only vs. Constant"
743,-0.384593538509804,"Peaks only vs. Constant"
743.2,-0.436634118745049,"Peaks only vs. Constant"
743.4,-0.472904246939198,"Peaks only vs. Constant"
743.6,-0.492625799341501,"Peaks only vs. Constant"
743.8,-0.494911256659958,"Peaks only vs. Constant"
744,-0.477059737242711,"Peaks only vs. Constant"
744.2,-0.432644323167067,"Peaks only vs. Constant"
744.4,-0.35127598259151,"Peaks only vs. Constant"
744.6,-0.221096699287403,"Peaks only vs. Constant"
744.8,-0.034381823086293,"Peaks only vs. Constant"
745,0.204688465404974,"Peaks only vs. Constant"
745.2,0.473032349135847,"Peaks only vs. Constant"
745.4,0.726956116830028,"Peaks only vs. Constant"
745.6,0.981953080640797,"Peaks only vs. Constant"
745.8,1.1378629709485,"Peaks only vs. Constant"
746,1.11274188420172,"Peaks only vs. Constant"
746.2,0.936659397321191,"Peaks only vs. Constant"
746.4,0.704822122907821,"Peaks only vs. Constant"
746.6,0.503176685275989,"Peaks only vs. Constant"
746.8,0.304202788307656,"Peaks only vs. Constant"
747,0.180659405769466,"Peaks only vs. Constant"
747.2,0.121019047249586,"Peaks only vs. Constant"
747.4,0.0852876399685257,"Peaks only vs. Constant"
747.6,0.0571393191417293,"Peaks only vs. Constant"
747.8,0.0254178070472935,"Peaks only vs. Constant"
748,-0.0223152654581924,"Peaks only vs. Constant"
748.2,-0.092727394820911,"Peaks only vs. Constant"
748.4,-0.179529381680977,"Peaks only vs. Constant"
748.6,-0.268224797697933,"Peaks only vs. Constant"
748.8,-0.346861222711569,"Peaks only vs. Constant"
749,-0.410307925204971,"Peaks only vs. Constant"
749.2,-0.457416374660258,"Peaks only vs. Constant"
749.4,-0.488136283736631,"Peaks only vs. Constant"
749.6,-0.502319793653414,"Peaks only vs. Constant"
749.8,-0.498371383960372,"Peaks only vs. Constant"
750,-0.471783739273288,"Peaks only vs. Constant"
750.2,-0.414575572795907,"Peaks only vs. Constant"
750.4,-0.316424841690956,"Peaks only vs. Constant"
750.6,-0.16808763561098,"Peaks only vs. Constant"
750.8,0.0331598686792553,"Peaks only vs. Constant"
751,0.277682912853902,"Peaks only vs. Constant"
751.2,0.539557000084415,"Peaks only vs. Constant"
751.4,0.842847698671356,"Peaks only vs. Constant"
751.6,1.0969865138854,"Peaks only vs. Constant"
751.8,1.19649285694224,"Peaks only vs. Constant"
752,1.11636865364313,"Peaks only vs. Constant"
752.2,0.915349642129804,"Peaks only vs. Constant"
752.4,0.694292181898613,"Peaks only vs. Constant"
752.6,0.512048360577403,"Peaks only vs. Constant"
752.8,0.320058622268631,"Peaks only vs. Constant"
753,0.193873827473197,"Peaks only vs. Constant"
753.2,0.125679871259742,"Peaks only vs. Constant"
753.4,0.0791606902839033,"Peaks only vs. Constant"
753.6,0.0394210056642665,"Peaks only vs. Constant"
753.8,-0.00471427072937732,"Peaks only vs. Constant"
754,-0.0635428680291921,"Peaks only vs. Constant"
754.2,-0.140288420045929,"Peaks only vs. Constant"
754.4,-0.227754677546246,"Peaks only vs. Constant"
754.6,-0.313875917627801,"Peaks only vs. Constant"
754.8,-0.389222824129657,"Peaks only vs. Constant"
755,-0.448900678903023,"Peaks only vs. Constant"
755.2,-0.491108462661351,"Peaks only vs. Constant"
755.4,-0.515490748840468,"Peaks only vs. Constant"
755.6,-0.521387662300185,"Peaks only vs. Constant"
755.8,-0.506094063273834,"Peaks only vs. Constant"
756,-0.463707250068608,"Peaks only vs. Constant"
756.2,-0.385519282651408,"Peaks only vs. Constant"
756.4,-0.262729525640506,"Peaks only vs. Constant"
756.6,-0.0910801503762038,"Peaks only vs. Constant"
756.8,0.124683005380945,"Peaks only vs. Constant"
757,0.368536396398129,"Peaks only vs. Constant"
757.2,0.672747744287186,"Peaks only vs. Constant"
757.4,0.969178869476282,"Peaks only vs. Constant"
757.6,1.16178294613682,"Peaks only vs. Constant"
757.8,1.1972171489251,"Peaks only vs. Constant"
758,1.0826580708119,"Peaks only vs. Constant"
758.2,0.894212426559748,"Peaks only vs. Constant"
758.4,0.704679633321273,"Peaks only vs. Constant"
758.6,0.478207510786454,"Peaks only vs. Constant"
758.8,0.313037696628816,"Peaks only vs. Constant"
759,0.209607462298036,"Peaks only vs. Constant"
759.2,0.132474299100165,"Peaks only vs. Constant"
759.4,0.0693033263032988,"Peaks only vs. Constant"
759.6,0.0124191389912545,"Peaks only vs. Constant"
759.8,-0.0465937286801734,"Peaks only vs. Constant"
760,-0.114606506107623,"Peaks only vs. Constant"
760.2,-0.193156206312548,"Peaks only vs. Constant"
760.4,-0.277007699771952,"Peaks only vs. Constant"
760.6,-0.357290569228081,"Peaks only vs. Constant"
760.8,-0.425736137794312,"Peaks only vs. Constant"
761,-0.477496489889129,"Peaks only vs. Constant"
761.2,-0.511610770642045,"Peaks only vs. Constant"
761.4,-0.528252276581794,"Peaks only vs. Constant"
761.6,-0.525570195843482,"Peaks only vs. Constant"
761.8,-0.498388102470562,"Peaks only vs. Constant"
762,-0.438694633745956,"Peaks only vs. Constant"
762.2,-0.337998660363601,"Peaks only vs. Constant"
762.4,-0.191538862904027,"Peaks only vs. Constant"
762.6,-0.00229536780719425,"Peaks only vs. Constant"
762.8,0.218101446601096,"Peaks only vs. Constant"
763,0.451164281557426,"Peaks only vs. Constant"
763.2,0.735116202378804,"Peaks only vs. Constant"
763.4,1.00390196971317,"Peaks only vs. Constant"
763.6,1.1650914647087,"Peaks only vs. Constant"
763.8,1.17849814986143,"Peaks only vs. Constant"
764,1.06937594403689,"Peaks only vs. Constant"
764.2,0.907034424666973,"Peaks only vs. Constant"
764.4,0.737624349815707,"Peaks only vs. Constant"
764.6,0.511811374651131,"Peaks only vs. Constant"
764.8,0.337234313444135,"Peaks only vs. Constant"
765,0.21847629310634,"Peaks only vs. Constant"
765.2,0.124586178413245,"Peaks only vs. Constant"
765.4,0.0467062482455468,"Peaks only vs. Constant"
765.6,-0.0215657609849103,"Peaks only vs. Constant"
765.8,-0.0876881427235653,"Peaks only vs. Constant"
766,-0.158075691554539,"Peaks only vs. Constant"
766.2,-0.235530289773926,"Peaks only vs. Constant"
766.4,-0.3173532431475,"Peaks only vs. Constant"
766.6,-0.39603041746058,"Peaks only vs. Constant"
766.8,-0.462621682613106,"Peaks only vs. Constant"
767,-0.511234640105601,"Peaks only vs. Constant"
767.2,-0.540128486733241,"Peaks only vs. Constant"
767.4,-0.548654729320389,"Peaks only vs. Constant"
767.6,-0.534062780223621,"Peaks only vs. Constant"
767.8,-0.490501942181675,"Peaks only vs. Constant"
768,-0.410307410391853,"Peaks only vs. Constant"
768.2,-0.287587249967612,"Peaks only vs. Constant"
768.4,-0.122975242685718,"Peaks only vs. Constant"
768.6,0.074054992279729,"Peaks only vs. Constant"
768.8,0.287760658469425,"Peaks only vs. Constant"
769,0.5561342802894,"Peaks only vs. Constant"
769.2,0.831573072584143,"Peaks only vs. Constant"
769.4,1.04341448342379,"Peaks only vs. Constant"
769.6,1.14936121928086,"Peaks only vs. Constant"
769.8,1.14052662234788,"Peaks only vs. Constant"
770,1.0534959843194,"Peaks only vs. Constant"
770.2,0.925693871254456,"Peaks only vs. Constant"
770.4,0.700993661777747,"Peaks only vs. Constant"
770.6,0.503863992044245,"Peaks only vs. Constant"
770.8,0.353429627682647,"Peaks only vs. Constant"
771,0.224675162494434,"Peaks only vs. Constant"
771.2,0.114807997808574,"Peaks only vs. Constant"
771.4,0.0219526279737689,"Peaks only vs. Constant"
771.6,-0.0584670875290183,"Peaks only vs. Constant"
771.8,-0.131692812234746,"Peaks only vs. Constant"
772,-0.203281110002006,"Peaks only vs. Constant"
772.2,-0.2776613886568,"Peaks only vs. Constant"
772.4,-0.354342273944892,"Peaks only vs. Constant"
772.6,-0.426464069840474,"Peaks only vs. Constant"
772.8,-0.485434278329652,"Peaks only vs. Constant"
773,-0.526470953286658,"Peaks only vs. Constant"
773.2,-0.548333954045152,"Peaks only vs. Constant"
773.4,-0.549299578116484,"Peaks only vs. Constant"
773.6,-0.524586149057106,"Peaks only vs. Constant"
773.8,-0.466810542890913,"Peaks only vs. Constant"
774,-0.36887000529488,"Peaks only vs. Constant"
774.2,-0.228600415641816,"Peaks only vs. Constant"
774.4,-0.0526440988845965,"Peaks only vs. Constant"
774.6,0.144588159843432,"Peaks only vs. Constant"
774.8,0.346726893355141,"Peaks only vs. Constant"
775,0.597427274961955,"Peaks only vs. Constant"
775.2,0.851131860978703,"Peaks only vs. Constant"
775.4,1.03990219811694,"Peaks only vs. Constant"
775.6,1.13163199988714,"Peaks only vs. Constant"
775.8,1.13105674090821,"Peaks only vs. Constant"
776,1.06835554296239,"Peaks only vs. Constant"
776.2,0.879605324851505,"Peaks only vs. Constant"
776.4,0.68929105914791,"Peaks only vs. Constant"
776.6,0.523707865313408,"Peaks only vs. Constant"
776.8,0.3637880969787,"Peaks only vs. Constant"
777,0.218163697138904,"Peaks only vs. Constant"
777.2,0.0946392938464099,"Peaks only vs. Constant"
777.4,-0.007587385305164,"Peaks only vs. Constant"
777.6,-0.0932625804153162,"Peaks only vs. Constant"
777.8,-0.167916973460936,"Peaks only vs. Constant"
778,-0.237979761633329,"Peaks only vs. Constant"
778.2,-0.309008573142702,"Peaks only vs. Constant"
778.4,-0.380888585739116,"Peaks only vs. Constant"
778.6,-0.446906178947022,"Peaks only vs. Constant"
778.8,-0.499537408150696,"Peaks only vs. Constant"
779,-0.534806109151112,"Peaks only vs. Constant"
779.2,-0.550803598879371,"Peaks only vs. Constant"
779.4,-0.544236629107911,"Peaks only vs. Constant"
779.6,-0.50904887956961,"Peaks only vs. Constant"
779.8,-0.4378583217134,"Peaks only vs. Constant"
780,-0.325607059619068,"Peaks only vs. Constant"
780.2,-0.174215932180335,"Peaks only vs. Constant"
780.4,0.00528754699152761,"Peaks only vs. Constant"
780.6,0.19655485249537,"Peaks only vs. Constant"
780.8,0.436325267216269,"Peaks only vs. Constant"
781,0.687185309803253,"Peaks only vs. Constant"
781.2,0.89594821486442,"Peaks only vs. Constant"
781.4,1.03475715229731,"Peaks only vs. Constant"
781.6,1.09847948766553,"Peaks only vs. Constant"
781.8,1.10943710243211,"Peaks only vs. Constant"
782,1.07527626762515,"Peaks only vs. Constant"
782.2,0.901157799774264,"Peaks only vs. Constant"
782.4,0.710016217040222,"Peaks only vs. Constant"
782.6,0.533603855882475,"Peaks only vs. Constant"
782.8,0.36008815071446,"Peaks only vs. Constant"
783,0.201241269669262,"Peaks only vs. Constant"
783.2,0.0648951544749626,"Peaks only vs. Constant"
783.4,-0.0483188981358424,"Peaks only vs. Constant"
783.6,-0.140825626058346,"Peaks only vs. Constant"
783.8,-0.217474561439814,"Peaks only vs. Constant"
784,-0.28612164436103,"Peaks only vs. Constant"
784.2,-0.353942954209829,"Peaks only vs. Constant"
784.4,-0.421017053664344,"Peaks only vs. Constant"
784.6,-0.480585331967602,"Peaks only vs. Constant"
784.8,-0.525555682875283,"Peaks only vs. Constant"
785,-0.551940290232632,"Peaks only vs. Constant"
785.2,-0.557098289226856,"Peaks only vs. Constant"
785.4,-0.536737093773388,"Peaks only vs. Constant"
785.6,-0.484258327614464,"Peaks only vs. Constant"
785.8,-0.393365651602129,"Peaks only vs. Constant"
786,-0.262842238754118,"Peaks only vs. Constant"
786.2,-0.100601716128403,"Peaks only vs. Constant"
786.4,0.0773406203200119,"Peaks only vs. Constant"
786.6,0.300392046472236,"Peaks only vs. Constant"
786.8,0.534011234595964,"Peaks only vs. Constant"
787,0.736357164484717,"Peaks only vs. Constant"
787.2,0.890729248375995,"Peaks only vs. Constant"
787.4,0.993933816812416,"Peaks only vs. Constant"
787.6,1.06577137821507,"Peaks only vs. Constant"
787.8,1.11381626803622,"Peaks only vs. Constant"
788,1.02355108579598,"Peaks only vs. Constant"
788.2,0.889630348023067,"Peaks only vs. Constant"
788.4,0.73430114876858,"Peaks only vs. Constant"
788.6,0.546398907637805,"Peaks only vs. Constant"
788.8,0.351624770026919,"Peaks only vs. Constant"
789,0.173463280223868,"Peaks only vs. Constant"
789.2,0.0224441961131948,"Peaks only vs. Constant"
789.4,-0.0991164646899479,"Peaks only vs. Constant"
789.6,-0.193657889277749,"Peaks only vs. Constant"
789.8,-0.267979714916683,"Peaks only vs. Constant"
790,-0.331866339100801,"Peaks only vs. Constant"
790.2,-0.392693824159992,"Peaks only vs. Constant"
790.4,-0.450704866710557,"Peaks only vs. Constant"
790.6,-0.500879299298902,"Peaks only vs. Constant"
790.8,-0.537344827249737,"Peaks only vs. Constant"
791,-0.555170518434615,"Peaks only vs. Constant"
791.2,-0.549553673163236,"Peaks only vs. Constant"
791.4,-0.514569406887928,"Peaks only vs. Constant"
791.6,-0.443911515932104,"Peaks only vs. Constant"
791.8,-0.334416289299755,"Peaks only vs. Constant"
792,-0.190463375027877,"Peaks only vs. Constant"
792.2,-0.0253970305459929,"Peaks only vs. Constant"
792.4,0.142996330225151,"Peaks only vs. Constant"
792.6,0.349235258296968,"Peaks only vs. Constant"
792.8,0.560326523590455,"Peaks only vs. Constant"
793,0.736136945113943,"Peaks only vs. Constant"
793.2,0.868933757593667,"Peaks only vs. Constant"
793.4,0.972951634782505,"Peaks only vs. Constant"
793.6,1.07017873697042,"Peaks only vs. Constant"
793.8,1.14590533167115,"Peaks only vs. Constant"
794,1.0640436916741,"Peaks only vs. Constant"
794.2,0.922886209646293,"Peaks only vs. Constant"
794.4,0.748686840054785,"Peaks only vs. Constant"
794.6,0.539098317336878,"Peaks only vs. Constant"
794.8,0.326935187042677,"Peaks only vs. Constant"
795,0.137407261940545,"Peaks only vs. Constant"
795.2,-0.0193351360765365,"Peaks only vs. Constant"
795.4,-0.142266594446434,"Peaks only vs. Constant"
795.6,-0.235974694591376,"Peaks only vs. Constant"
795.8,-0.309381177632663,"Peaks only vs. Constant"
796,-0.372685617302854,"Peaks only vs. Constant"
796.2,-0.431838934399225,"Peaks only vs. Constant"
796.4,-0.485855377458358,"Peaks only vs. Constant"
796.6,-0.529435137880731,"Peaks only vs. Constant"
796.8,-0.556678576443866,"Peaks only vs. Constant"
797,-0.562458690397693,"Peaks only vs. Constant"
797.2,-0.541824180834546,"Peaks only vs. Constant"
797.4,-0.48942440676769,"Peaks only vs. Constant"
797.6,-0.401061096300384,"Peaks only vs. Constant"
797.8,-0.277559399153624,"Peaks only vs. Constant"
798,-0.128110167757232,"Peaks only vs. Constant"
798.2,0.030864476833144,"Peaks only vs. Constant"
798.4,0.226334656359029,"Peaks only vs. Constant"
798.6,0.424644702009464,"Peaks only vs. Constant"
798.8,0.590399690590951,"Peaks only vs. Constant"
799,0.720751813953983,"Peaks only vs. Constant"
799.2,0.830871298890131,"Peaks only vs. Constant"
799.4,0.949700281698992,"Peaks only vs. Constant"
799.6,1.08080649814749,"Peaks only vs. Constant"
799.8,1.18079822210306,"Peaks only vs. Constant"
800,1.1911517387017,"Peaks only vs. Constant"
500,0,"Troughs only vs. Constant"
500.2,0.0364626698173552,"Troughs only vs. Constant"
500.4,0.0780057216778988,"Troughs only vs. Constant"
500.6,0.0644293527611906,"Troughs only vs. Constant"
500.8,0.0348301536229143,"Troughs only vs. Constant"
501,0.0142336048497687,"Troughs only vs. Constant"
501.2,0.00035964533836848,"Troughs only vs. Constant"
501.4,-0.0087522656240582,"Troughs only vs. Constant"
501.6,-0.013019953545022,"Troughs only vs. Constant"
501.8,-0.0122652750555307,"Troughs only vs. Constant"
502,-0.00744948270451689,"Troughs only vs. Constant"
502.2,-0.00025104777620721,"Troughs only vs. Constant"
502.4,0.00587672002538985,"Troughs only vs. Constant"
502.6,0.00632286460347706,"Troughs only vs. Constant"
502.8,4.69777674496976e-05,"Troughs only vs. Constant"
503,-0.00939211033772972,"Troughs only vs. Constant"
503.2,-0.018082841943565,"Troughs only vs. Constant"
503.4,-0.0240214453963256,"Troughs only vs. Constant"
503.6,0.0179603614686338,"Troughs only vs. Constant"
503.8,0.0567107928104255,"Troughs only vs. Constant"
504,0.0769643086597427,"Troughs only vs. Constant"
504.2,0.0459765986176364,"Troughs only vs. Constant"
504.4,0.0161120024413593,"Troughs only vs. Constant"
504.6,0.004907555168166,"Troughs only vs. Constant"
504.8,-0.0001244835192219,"Troughs only vs. Constant"
505,-0.00207335309028591,"Troughs only vs. Constant"
505.2,-0.000631001874225516,"Troughs only vs. Constant"
505.4,0.00307746781537115,"Troughs only vs. Constant"
505.6,0.00409752718465541,"Troughs only vs. Constant"
505.8,-0.00366133616784438,"Troughs only vs. Constant"
506,-0.0206667027043954,"Troughs only vs. Constant"
506.2,-0.0395898246281753,"Troughs only vs. Constant"
506.4,-0.051586903794679,"Troughs only vs. Constant"
506.6,-0.0529448114093422,"Troughs only vs. Constant"
506.8,-0.0455038183651286,"Troughs only vs. Constant"
507,-0.0330904695291777,"Troughs only vs. Constant"
507.2,-0.0187139812600911,"Troughs only vs. Constant"
507.4,-0.00457253155122171,"Troughs only vs. Constant"
507.6,0.00640648152687112,"Troughs only vs. Constant"
507.8,0.0108685931188411,"Troughs only vs. Constant"
508,0.00810546219218401,"Troughs only vs. Constant"
508.2,0.00153611222207668,"Troughs only vs. Constant"
508.4,-0.00369630081567881,"Troughs only vs. Constant"
508.6,-0.00424984785131917,"Troughs only vs. Constant"
508.8,-9.17372765823224e-05,"Troughs only vs. Constant"
509,0.00697349352369346,"Troughs only vs. Constant"
509.2,0.0152105702036558,"Troughs only vs. Constant"
509.4,0.0231533347388455,"Troughs only vs. Constant"
509.6,0.0762640073840756,"Troughs only vs. Constant"
509.8,0.11754846179327,"Troughs only vs. Constant"
510,0.0829129551017868,"Troughs only vs. Constant"
510.2,0.0505613206745445,"Troughs only vs. Constant"
510.4,0.0405403472724048,"Troughs only vs. Constant"
510.6,0.0372497720585084,"Troughs only vs. Constant"
510.8,0.0345505769303309,"Troughs only vs. Constant"
511,0.0291350465166768,"Troughs only vs. Constant"
511.2,0.018150893039895,"Troughs only vs. Constant"
511.4,-0.0013992854151697,"Troughs only vs. Constant"
511.6,-0.0314425405670092,"Troughs only vs. Constant"
511.8,-0.0695156400460738,"Troughs only vs. Constant"
512,-0.10627637030203,"Troughs only vs. Constant"
512.2,-0.129262384660036,"Troughs only vs. Constant"
512.4,-0.131371550586407,"Troughs only vs. Constant"
512.6,-0.1147892725793,"Troughs only vs. Constant"
512.8,-0.0872157639191159,"Troughs only vs. Constant"
513,-0.0563296170546815,"Troughs only vs. Constant"
513.2,-0.0275013949484767,"Troughs only vs. Constant"
513.4,-0.00478677024498372,"Troughs only vs. Constant"
513.6,0.007552102762872,"Troughs only vs. Constant"
513.8,0.00680967931079895,"Troughs only vs. Constant"
514,-0.00355748291037916,"Troughs only vs. Constant"
514.2,-0.014105571405766,"Troughs only vs. Constant"
514.4,-0.016192494581807,"Troughs only vs. Constant"
514.6,-0.00780621591802916,"Troughs only vs. Constant"
514.8,0.00694695679530725,"Troughs only vs. Constant"
515,0.0234215183323401,"Troughs only vs. Constant"
515.2,0.0397232034712858,"Troughs only vs. Constant"
515.4,0.101718089703497,"Troughs only vs. Constant"
515.6,0.148696214479133,"Troughs only vs. Constant"
515.8,0.169326554200132,"Troughs only vs. Constant"
516,0.128617094972785,"Troughs only vs. Constant"
516.2,0.0982092489829473,"Troughs only vs. Constant"
516.4,0.0927132015535398,"Troughs only vs. Constant"
516.6,0.0946635977159601,"Troughs only vs. Constant"
516.8,0.0952414373431084,"Troughs only vs. Constant"
517,0.0861602941106074,"Troughs only vs. Constant"
517.2,0.0600230866586809,"Troughs only vs. Constant"
517.4,0.012312186422726,"Troughs only vs. Constant"
517.6,-0.0553904185466176,"Troughs only vs. Constant"
517.8,-0.131708548364022,"Troughs only vs. Constant"
518,-0.197110757196141,"Troughs only vs. Constant"
518.2,-0.23384325895956,"Troughs only vs. Constant"
518.4,-0.23560626900795,"Troughs only vs. Constant"
